date,ticker,batch,shortname,redcode,sector,region,country,avrating,impliedrating,tier,currency,docclause,primarycurve,primarypricetype,runningcoupon,primarycoupon,tenor,parspread,convspreard,upfront,cdsrealrecovery,cdsassumedrecovery,carriedforward,compositedepth5y,primarydepthcontributed,primarydepthpassed,primarydepthpassed1wma,primarydepthpassed1mma,primarydepthpassed2mma,compositepricerating,compositecurverating,hasclearsubmissions,hasquotes,hasbankcontributions,clearingsubmissionsdepthcontr,quotesdepthcontr,bankcontributionsdepthcontr,clearingsubmissionsdepthpassed,quotesdepthpassed,bankcontributionsdepthpassed,dailyupdatefrequency,maxdailymovement,_52wkhigh5y,_52wklow5y,contrstddevpassedrecovery,contrlqrangepassed,contrlqrangepassedrecovery,contr10thpctlpassed,contr10pctlpassedrecovery,contr90thpctlpassed,contr90thpctlpassedrecovery,contrmaxminrangepassed,contrmaxminrangepassedrecovery,tierbasis,isdabasis,ccybasis,docclausebasis,tierbasiscarriedforward,tierbasisdepthpassed,tierbasisstddevpassed,tierbasis10thpctlpassed,tierbasis90thpctlpassed,isdabasiscarriedforward,isdabasisdepthpassed,isdabasisstddevpassed,isdabasis10thpctlpassed,isdabasis90thpctlpassed,ccybasiscarriedforward,ccybasisdepthpassed,ccybasisstddevpassed,ccybasis10thpctlpassed,ccybasis90thpctlpassed,docclausebasiscarriedforward,docclausebasisdepthpassed,docclausebasisstddevpassed,docclausebasis10thpctlpassed,docclausebasis90thpctlpassed,tenorbasisdepthpassed,tenorbasisstddevpassed,tenorbasis10thpctlpassed,tenorbasis90thpctlpassed,idxmember,dealersclearingcountcruve,dealersclearingcountcurve1wma,dealersclearingcountcurve1mma,dealersclearingcountcurve2mma,dealersquotescountcurve,dealersquotescountcurve1wma,dealersquotescountcurve1mma,dealersquotescountcurve2mma,quotescountcurve,quotescountcurve1wma,quotescountcurve1mma,quotescountcurve2mma,dealersquotescounttenor,dealersquotescounttenor1wma,dealersquotescounttenor1mma,dealersquotescounttenor2mma,quotescounttenor,quotescounttenor1wma,quotescounttenor1mma,quotescounttenor2mma,dealersborcountcurve,dealersborcountcurve1wma,dealersborcountcurve1mma,dealersborcountcurve2mma,upfrontbaspreadaverage,upfrontbaspreadaverage1wma,upfrontbaspreadaverage1mma,upfrontbaspreadaverage2mma,upfrontbaspreadhigh,upfrontbaspreadhigh1wma,upfrontbaspreadhigh1mma,upfrontbaspreadhigh2mma,convbaspreadaverage,convbaspreadaverage1wma,convbaspreadaverage1mma,convbaspreadaverage2mma,convbaspreadhigh,convbaspreadhigh1wma,convbaspreadhigh1mma,convbaspreadhigh2mma,bidasktype5y,baspreaddepthpassed,upfrontbaspreadstddevpassed,upfrontbaspread10thpctlpassed,upfrontbaspread90thpctlpassed,convbaspreadstddevpassed,convbaspread10thpctlpassed,convbaspread90thpctlpassed,estimatednotional,curveliquidityscore,curveliquidityscore1wma,curveliquidityscore1mma,curveliquidityscore2mma,sec4lastupdate,wklygnsec4,wklygnsec41mma,wklygnsec42mma,wklycontrctsec4,wklycontrctsec41mma,wklycontrctsec42mma,gnxtrd,gnxtrd1mma,gnxtrd2mma,tbl6lastupdate,wklygrossnotional,wklygrossnotional1m,wklygrossnotional1y,wklynetnotional,wklynetnotional1m,wklynetnotional1y,wklycontr,wklycontr1m,wklycontr1y,creditdv01,riskypv01,irdv01,rec01,dp,jtd,dtz,stock_price,financial_debt_ratio,implied_vol,par_spread_error,delta,gamma
2021-01-19,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01744396,0.01759447,0.03493676,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,65.0,0.00037539,,,0.0,1.01287568,1.0,0.0173333,,0.01785,0.4,0.0008,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,364.0,309.0,226.0,203.0,7.0,7.0,6.0,6.0,164.0,143.0,87.0,64.0,15.0,15.0,15.0,15.0,0.0080268595,0.00812163174,0.008770184818182,0.009115156466667,0.0089187517,0.00892479924,0.010076770090909,0.011205253211905,0.0018,0.00182,0.001951590913636,0.002021269845238,0.002,0.002,0.002242045454545,0.002483928571429,Observed,5.0,,,,0.0004472136,0.0014,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-08,25651000.0,21200222.22,25545257.14,7.0,6.0,8.0,3664428.57,3633761.9,3574363.27,2021-01-08,3663396058.0,4034588666.0,4835885154.0,697238786.0,838037123.0,1106039260.0,683.0,725.0,711.0,4548.85,4.69,-88.69,13558.51,0.1380383,5650641.88,9650641.88,21.47,24.956666083471,0.870677048947564,7.503676707765194e-10,,
2021-01-20,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.0174643,0.01761427,0.03501407,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,4.0,1.0,,74.0,0.00023933,,,0.0,1.01108629,1.0,0.0175,,0.0177276,0.4,0.00025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,328.0,324.0,233.0,206.0,6.0,7.0,6.0,6.0,152.0,148.0,93.0,66.0,15.0,15.0,15.0,15.0,0.0083574536,0.0080958932,0.008715276281818,0.009097535469767,0.0089146292,0.008921166,0.009970457018182,0.011151982886047,0.001875,0.001815,0.001940227277273,0.00201786822093,0.002,0.002,0.002219318181818,0.002472674418605,Observed,4.0,,,,0.00025,0.00165,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-15,42500000.0,22321263.16,26565257.14,14.0,7.0,8.0,3035714.29,3602285.71,3563955.1,2021-01-15,3699490410.0,4053059508.0,4851323798.0,712286717.0,835970473.0,1133910591.0,692.0,725.0,710.0,4546.15,4.69,-88.83,13565.66,0.13808482,5649871.37,9649871.37,21.02,24.956666083471,0.8634725501480989,5.701571506588898e-10,,
2021-01-21,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01730686,0.0174516,0.03427109,0.4,0.4,0.0,5.0,16.0,5.0,6.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,4.0,1.0,,73.0,0.00028733,,,0.0,1.00619598,1.0,0.01731,,0.01756312,0.4,0.00035,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,288.0,316.0,236.0,208.0,7.0,7.0,6.0,6.0,143.0,146.0,99.0,68.0,15.0,15.0,15.0,15.0,0.0075837315,0.0080042228,0.008650579159091,0.009063130834091,0.0089220646,0.00891844544,0.009889826131818,0.011101302925,0.0017,0.001795,0.001926590913636,0.002010643943182,0.002,0.002,0.002202272727273,0.002461931818182,Observed,5.0,,,,0.0004472136,0.0012,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-15,42500000.0,22321263.16,26565257.14,14.0,7.0,8.0,3035714.29,3602285.71,3563955.1,2021-01-15,3699490410.0,4053059508.0,4851323798.0,712286717.0,835970473.0,1133910591.0,692.0,725.0,710.0,4548.63,4.69,-86.92,13447.82,0.13681699,5657300.81,9657300.81,21.22,24.956666083471,0.8662307549957471,6.388719067662585e-10,,
2021-01-22,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01764929,0.01780469,0.03582415,0.4,0.4,0.0,6.0,16.0,6.0,6.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,47.0,0.00044544,,,0.0,1.01731731,1.0,0.0175,,0.018125,0.4,0.00085,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,235.0,304.0,242.0,210.0,6.0,7.0,6.0,6.0,63.0,131.0,101.0,69.0,15.0,15.0,15.0,15.0,0.0083359561,0.00806484292,0.008619764595455,0.009037607540909,0.0088916985,0.00891170234,0.009807447477273,0.011011629479545,0.001875,0.00181,0.001920909095455,0.002005530306818,0.002,0.002,0.002185227272727,0.002442613636364,Observed,4.0,,,,0.00025,0.00165,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-15,42500000.0,22978000.0,27007888.89,14.0,7.0,8.0,3035714.29,3725693.12,3549281.75,2021-01-15,3699490410.0,4053059508.0,4851323798.0,712286717.0,835970473.0,1133910591.0,692.0,725.0,710.0,4535.49,4.68,-90.78,13680.05,0.13932623,5641770.99,9641770.99,20.97,24.956666083471,0.8631851186037273,5.593852603347216e-10,,
2021-01-25,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01804641,0.01821217,0.03757595,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,4.0,1.0,,74.0,0.00041914,,,0.0,1.00059116,1.0,0.01804,,0.01849428,0.4,0.00075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,365.0,316.0,256.0,219.0,7.0,7.0,6.0,6.0,155.0,135.0,108.0,73.0,15.0,15.0,15.0,15.0,0.0066369996,0.00778820006,0.008415651657143,0.008920824733333,0.0088493757,0.00889930394,0.009643540971429,0.010804661121429,0.0015,0.00175,0.001877460319048,0.001980793654762,0.002,0.002,0.00215119047619,0.002398214285714,Observed,5.0,,,,0.0005,0.001,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-15,42500000.0,23594352.94,28196588.24,14.0,7.0,9.0,3035714.29,3584207.28,3569223.74,2021-01-15,3699490410.0,4053059508.0,4851323798.0,712286717.0,835970473.0,1133910591.0,692.0,725.0,710.0,4515.29,4.67,-95.04,13930.49,0.14204125,5624250.69,9624250.69,20.7,24.956666083471,0.8598854696901123,4.813721921070879e-10,,
2021-01-26,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01835446,0.01853003,0.0389712,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,5.0,AA,A,,Y,N,5.0,3.0,8.0,3.0,2.0,,83.0,0.00042415,,,0.0,1.01629551,1.0,0.01834006,,0.01873,0.4,0.00045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,362.0,316.0,261.0,227.0,7.0,7.0,6.0,6.0,208.0,144.0,113.0,78.0,15.0,15.0,15.0,15.0,0.0061771452,0.0074182572,0.008313901363636,0.008852583645238,0.0088245431,0.00888046222,0.009606313795455,0.010753697219048,0.0014,0.00167,0.001855757577273,0.001966507940476,0.002,0.002,0.002144318181818,0.002388095238095,Observed,5.0,,,,0.00041833,0.001,0.0018,5000000.0,2.0,2.0,2.0,2.0,2021-01-15,42500000.0,24644666.67,28605257.14,14.0,8.0,9.0,3035714.29,3553735.45,3553980.61,2021-01-15,3699490410.0,4053059508.0,4851323798.0,712286717.0,835970473.0,1133910591.0,692.0,725.0,710.0,4504.54,4.66,-98.51,14139.63,0.14425219,5610298.68,9610298.68,20.54,22.81915068916986,0.8888521729286903,1.355280984660645e-09,,
2021-01-27,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01893508,0.01912781,0.04157711,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,41.0,0.00067634,,,0.0,1.00985742,1.0,0.019,,0.01923333,0.4,0.00025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,200.0,290.0,268.0,227.0,7.0,7.0,6.0,6.0,68.0,127.0,116.0,77.0,15.0,15.0,15.0,15.0,0.0072846073,0.00720368794,0.008262913209091,0.00881611907907,0.0087766655,0.00885286948,0.009503734518182,0.010707719737209,0.00166,0.001627,0.001846363636364,0.001959379848837,0.002,0.002,0.002123863636364,0.002379069767442,Observed,5.0,,,,0.0003209361,0.00138,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-15,42500000.0,24644666.67,28605257.14,14.0,8.0,9.0,3035714.29,3553735.45,3553980.61,2021-01-15,3699490410.0,4053059508.0,4851323798.0,712286717.0,835970473.0,1133910591.0,692.0,725.0,710.0,4482.67,4.65,-105.04,14524.43,0.14846342,5584242.4,9584242.4,20.84,22.81915068916986,0.8955669527452407,1.641912800165457e-09,,
2021-01-28,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01907344,0.0192704,0.04218416,0.4,0.4,0.0,4.0,16.0,4.0,5.0,5.0,5.0,A,A,,Y,N,7.0,1.0,8.0,3.0,1.0,,61.0,0.00016331,,,0.0,1.01511314,1.0,0.01892944,,0.01961504,0.4,0.00095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,293.0,291.0,282.0,228.0,6.0,7.0,6.0,6.0,121.0,123.0,121.0,78.0,15.0,15.0,15.0,15.0,0.0076675021,0.00722044206,0.008235366963636,0.008790014147727,0.0087628823,0.00882103302,0.009399478522727,0.010663518886364,0.00175,0.001637,0.001842575759091,0.001954621215909,0.002,0.002,0.002103409090909,0.002370454545455,Observed,4.0,,,,0.0002886751,0.0015,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-22,79040000.0,27507578.95,29649257.14,27.0,9.0,9.0,2927407.41,3520770.82,3561727.97,2021-01-22,3782593783.0,3676163450.0,4841321598.0,736512535.0,699137629.0,1128380824.0,700.0,683.0,706.0,4476.27,4.65,-106.42,14611.69,0.14940299,5578172.09,9578172.09,21.12,22.81915068916986,0.9005558388195148,1.8965954640126625e-09,,
2021-01-29,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01923972,0.01944401,0.04291261,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,67.0,0.00034401,,,0.0,1.02140705,1.0,0.01920966,,0.019725,0.4,0.00055,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,325.0,309.0,296.0,232.0,7.0,7.0,6.0,6.0,157.0,142.0,129.0,81.0,15.0,15.0,15.0,15.0,0.0072577755,0.00700480594,0.008121153386364,0.008738985090909,0.0087443378,0.00879156088,0.009294757836364,0.010569136945455,0.00166,0.001594,0.001819545454545,0.001944621215909,0.002,0.002,0.002082954545455,0.002351136363636,Observed,5.0,,,,0.0003209361,0.00138,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-22,79040000.0,30371333.33,31021222.22,27.0,10.0,10.0,2927407.41,3369743.68,3544107.95,2021-01-22,3782593783.0,3676163450.0,4841321598.0,736512535.0,699137629.0,1128380824.0,700.0,683.0,706.0,4468.62,4.64,-108.19,14718.06,0.15060236,5570888.07,9570888.07,21.08,22.81915068916986,0.9003947913902332,1.88039019771713e-09,,
2021-02-01,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01915318,0.01935449,0.04245989,0.4,0.4,0.0,6.0,16.0,6.0,5.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,98.0,0.00028633,,,0.0,1.00449316,1.0,0.019275,,0.01945006,0.4,0.00025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,742.0,384.0,332.0,246.0,6.0,7.0,7.0,6.0,191.0,149.0,138.0,87.0,15.0,15.0,15.0,15.0,0.0076463028,0.00720666658,0.008013175638095,0.008643044666667,0.0087386543,0.0087694166,0.009294682752381,0.010344752507143,0.00175,0.001644,0.001799047619048,0.001926111114286,0.002,0.002,0.002086904761905,0.002304761904762,Observed,4.0,,,,0.0002886751,0.0015,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-22,79040000.0,30371333.33,31021222.22,27.0,10.0,10.0,2927407.41,3369743.68,3544107.95,2021-01-22,3782593783.0,3676163450.0,4841321598.0,736512535.0,699137629.0,1128380824.0,700.0,683.0,706.0,4465.22,4.64,-106.91,14639.21,0.14972732,5575412.0,9575412.0,22.4,22.81915068916986,0.920933092064378,3.2557200824179233e-09,,
2021-02-02,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01868851,0.01887428,0.04034264,0.4,0.4,0.0,6.0,16.0,6.0,6.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,78.0,0.00059631,,,0.0,1.00398924,1.0,0.018775,,0.01894784,0.4,0.00024554,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,730.0,458.0,351.0,260.0,6.0,6.0,7.0,6.0,200.0,147.0,141.0,91.0,15.0,15.0,15.0,15.0,0.0076733569,0.00750590892,0.007997729331818,0.008590573433333,0.0087695733,0.00875842264,0.009270814140909,0.010238782157143,0.00175,0.001714,0.001796818181818,0.001916190478571,0.002,0.002,0.002082954545455,0.002283333333333,Observed,4.0,,,,0.0002886751,0.0015,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-22,79040000.0,36931333.33,33409828.57,27.0,12.0,10.0,2927407.41,3417233.39,3563243.84,2021-01-22,3782593783.0,3676163450.0,4841321598.0,736512535.0,699137629.0,1128380824.0,700.0,683.0,706.0,4478.21,4.64,-101.57,14317.92,0.14620467,5596582.59,9596582.59,22.92,22.81915068916986,0.9273543459393698,3.811891677307777e-09,,
2021-02-03,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01825253,0.0184255,0.03833864,0.4,0.4,0.0,6.0,16.0,6.0,6.0,5.0,5.0,A,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,91.0,0.00055689,,,0.0,1.01638594,1.0,0.018025,,0.01875,0.4,0.00105,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,722.0,562.0,368.0,271.0,7.0,6.0,7.0,6.0,226.0,179.0,144.0,94.0,15.0,15.0,15.0,15.0,0.0070353609,0.00745605964,0.007908338059091,0.0085544057,0.0087942359,0.00876193672,0.009184648140909,0.01020518805814,0.0016,0.001702,0.001778636363636,0.001908837211628,0.002,0.002,0.002065909090909,0.002276744186047,Observed,5.0,,,,0.00041833,0.0012,0.002,5000000.0,2.0,2.0,2.0,2.0,2021-01-22,79040000.0,39147578.95,35082400.0,27.0,13.0,11.0,2927407.41,3391453.08,3549265.0,2021-01-22,3782593783.0,3676163450.0,4841321598.0,736512535.0,699137629.0,1128380824.0,700.0,683.0,706.0,4488.8,4.65,-96.49,14010.92,0.14294226,5616624.57,9616624.57,23.61,22.81915068916986,0.9361337398686609,1.3341961233731547e-07,,
2021-02-04,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01809169,0.0182597,0.03757722,0.4,0.4,0.0,6.0,16.0,6.0,6.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,65.0,0.00023298,,,0.0,1.01902076,1.0,0.018,,0.01845402,0.4,0.0005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,654.0,635.0,386.0,281.0,6.0,6.0,7.0,6.0,176.0,190.0,149.0,96.0,15.0,15.0,15.0,15.0,0.0054992022,0.00702239966,0.007777772759091,0.008484969256818,0.0082488475,0.00865912976,0.009078817009091,0.010160725772727,0.00125,0.001602,0.001750909090909,0.001893863638636,0.001875,0.001975,0.002044318181818,0.002267613636364,Observed,4.0,,,,0.0002886751,0.001,0.0015,5000000.0,2.0,2.0,2.0,2.0,2021-01-22,79040000.0,39147578.95,35082400.0,27.0,13.0,11.0,2927407.41,3391453.08,3549265.0,2021-01-22,3782593783.0,3676163450.0,4841321598.0,736512535.0,699137629.0,1128380824.0,700.0,683.0,706.0,4490.22,4.64,-94.53,13889.36,0.14169205,5624238.47,9624238.47,22.88,22.81915068916986,0.9248720164207885,3.628158405655224e-09,,
2021-02-05,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01751823,0.01766667,0.03494067,0.4,0.4,0.0,6.0,16.0,6.0,6.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,5.0,1.0,,80.0,0.00072002,,,0.0,1.00853279,1.0,0.01742497,,0.017875,0.4,0.0007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,705.0,711.0,405.0,292.0,7.0,6.0,7.0,6.0,183.0,195.0,151.0,99.0,15.0,15.0,15.0,15.0,0.0061850319,0.00680785094,0.007649298895455,0.008408401893182,0.0088358092,0.00867742404,0.008994028572727,0.010066851479545,0.0014,0.00155,0.001723636363636,0.001877954547727,0.002,0.001975,0.002027272727273,0.002248295454545,Observed,5.0,,,,0.00041833,0.001,0.0018,5000000.0,2.0,2.0,2.0,2.0,2021-01-29,38000000.0,41211333.33,35163444.44,12.0,13.0,11.0,3166666.67,3478015.29,3538637.27,2021-01-29,3785976550.0,3696086292.0,5004070300.0,753266357.0,697362263.0,1125649637.0,696.0,687.0,737.0,4504.45,4.65,-87.88,13481.28,0.13731282,5650601.11,9650601.11,23.56,22.81915068916986,0.933086092523851,1.1395935762409382e-07,,
2021-02-08,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01744364,0.01759099,0.03455053,0.4,0.4,0.0,5.0,16.0,5.0,6.0,5.0,5.0,AA,A,,Y,N,7.0,1.0,8.0,4.0,1.0,,92.0,0.00024727,,,0.0,1.00831632,1.0,0.01742194,,0.01784,0.4,0.0006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,676.0,697.0,428.0,309.0,7.0,7.0,7.0,6.0,186.0,194.0,154.0,106.0,15.0,15.0,15.0,15.0,0.0064440075,0.00656739188,0.007505811571429,0.00828092145,0.0088274526,0.0086951837,0.00882974552381,0.009832723766667,0.00146,0.001492,0.001694285714286,0.001851547621429,0.002,0.001975,0.001994047619048,0.00219880952381,Observed,5.0,,,,0.0003646917,0.00112,0.0018,5000000.0,2.0,2.0,2.0,2.0,2021-01-29,38000000.0,44812000.0,35768058.82,12.0,15.0,11.0,3166666.67,3339467.17,3486106.13,2021-01-29,3785976550.0,3696086292.0,5004070300.0,753266357.0,697362263.0,1125649637.0,696.0,687.0,737.0,4500.44,4.64,-86.79,13411.69,0.13657183,5654500.02,9654500.02,24.15,22.81915068916986,0.941261739205593,3.315644538579021e-07,,
2021-02-09,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01716146,0.01729829,0.03323333,0.4,0.4,0.0,5.0,16.0,5.0,6.0,5.0,5.0,AA,A,,Y,N,6.0,2.0,8.0,4.0,1.0,,90.0,0.00045651,,,0.0,1.01816227,1.0,0.01707513,,0.01753217,0.4,0.00055362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,687.0,689.0,440.0,322.0,6.0,7.0,7.0,6.0,177.0,190.0,155.0,109.0,15.0,15.0,15.0,15.0,0.0066315814,0.00635903678,0.007466073836364,0.008213184311905,0.0088421507,0.00870969918,0.008830309395455,0.009737033083333,0.0015,0.001442,0.001685454545455,0.001837261907143,0.002,0.001975,0.001994318181818,0.002178571428571,Observed,4.0,,,,0.0004082483,0.00115,0.00185,5000000.0,2.0,2.0,2.0,2.0,2021-01-29,38000000.0,44433555.56,35831828.57,12.0,14.0,11.0,3166666.67,3329867.14,3476979.29,2021-01-29,3785976550.0,3696086292.0,5004070300.0,753266357.0,697362263.0,1125649637.0,696.0,687.0,737.0,4504.79,4.64,-83.44,13201.41,0.13435886,5667672.01,9667672.01,23.96,22.81915068916986,0.9376661213499835,2.7331097902233426e-07,,
2021-02-10,XRX,EOD,Xerox Corp,9HC533,Technology,N.Amer,United States,BB,BB,SNRFOR,USD,XR14,Y,ConvSpread,0.01,Y,5Y,0.01710675,0.01724271,0.03297144,0.4,0.4,0.0,5.0,16.0,5.0,5.0,5.0,5.0,AA,A,,Y,N,6.0,2.0,8.0,4.0,1.0,,84.0,0.00022285,,,0.0,1.0036837,1.0,0.01696004,,0.01752538,0.4,0.0009,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,688.0,682.0,455.0,331.0,6.0,6.0,7.0,6.0,180.0,180.0,157.0,111.0,15.0,15.0,15.0,15.0,0.0066314084,0.00627824628,0.007360188718182,0.008176398825581,0.0088419199,0.00871923598,0.008824902072727,0.009716216497674,0.0015,0.001422,0.001662727272727,0.001829418606977,0.002,0.001975,0.001994318181818,0.002174418604651,Observed,4.0,,,,0.0004082483,0.00115,0.00185,5000000.0,2.0,2.0,2.0,2.0,2021-02-05,28282000.0,43583473.68,35303600.0,13.0,14.0,11.0,2175538.46,3269113.0,3390661.34,2021-02-05,3785274187.0,3663396058.0,4785249672.0,749757885.0,697238786.0,1134189746.0,700.0,683.0,717.0,4504.75,4.64,-82.73,13158.93,0.13389471,5670292.92,9670292.92,23.64,22.81915068916986,0.9329010703611198,1.515003445681784e-07,,
